InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
546752,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-03-16,2.95,13299,United Kingdom,17.7
546769,21385,IVORY HANGING DECORATION  HEART,24,2011-03-16,0.85,17504,United Kingdom,20.4
546774,22548,HEADS AND TAILS SPORTING FUN,1,2011-03-16,1.25,14505,United Kingdom,1.25
546850,21358,TOAST ITS - HAPPY BIRTHDAY,4,2011-03-17,1.25,13268,United Kingdom,5.0
546884,22624,IVORY KITCHEN SCALES,1,2011-03-17,16.63,Unknown,United Kingdom,16.63
546884,85176,SEWING SUSAN 21 NEEDLE SET,1,2011-03-17,1.63,Unknown,United Kingdom,1.63
546888,85032B,BLOSSOM IMAGES GIFT WRAP SET,1,2011-03-17,4.13,Unknown,United Kingdom,4.13
546891,21354,TOAST ITS - BEST MUM,1,2011-03-17,2.46,Unknown,United Kingdom,2.46
546896,85093,CANDY SPOT EGG WARMER HARE,4,2011-03-17,0.83,Unknown,United Kingdom,3.32
546896,22248,DECORATION  PINK CHICK MAGIC GARDEN,2,2011-03-17,1.63,Unknown,United Kingdom,3.26
546922,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-03-18,1.95,14110,United Kingdom,19.5
546922,85099F,JUMBO BAG STRAWBERRY,10,2011-03-18,1.95,14110,United Kingdom,19.5
546973,22431,WATERING CAN BLUE ELEPHANT,1,2011-03-18,4.13,Unknown,United Kingdom,4.13
546976,22468,BABUSHKA LIGHTS STRING OF 10,1,2011-03-18,13.29,Unknown,United Kingdom,13.29
546979,22089,PAPER BUNTING VINTAGE PAISLEY,40,2011-03-18,2.55,16256,United Kingdom,102.0
546990,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-03-18,1.95,14315,United Kingdom,19.5
546993,23194,GYMKHANA TREASURE BOOK BOX,4,2011-03-18,2.25,17921,United Kingdom,9.0
547002,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-03-18,1.25,12878,United Kingdom,15.0
547005,22045,SPACEBOY GIFT WRAP,25,2011-03-18,0.42,12474,Germany,10.5
547018,22230,JIGSAW TREE WITH WATERING CAN,1,2011-03-18,0.85,17043,United Kingdom,0.85
547028,21272,SALLE DE BAIN HOOK,12,2011-03-20,1.25,13593,United Kingdom,15.0
547042,35911B,PINK/FLOWER RABBIT EGG WARMER ,2,2011-03-20,0.83,Unknown,United Kingdom,1.66
547049,22167, OVAL WALL MIRROR DIAMANTE ,2,2011-03-20,9.95,17134,United Kingdom,19.9
547062,21684,SMALL MEDINA STAMPED METAL BOWL ,2,2011-03-20,0.85,16728,United Kingdom,1.7
547063,84849D,HOT BATHS SOAP HOLDER,2,2011-03-20,1.69,14769,United Kingdom,3.38
547063,20998,ROSE DU SUD OVEN GLOVE,2,2011-03-20,2.95,14769,United Kingdom,5.9
547066,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-03-20,1.25,12921,United Kingdom,30.0
547073,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-03-20,1.65,17211,United Kingdom,3.3
547079,22919,HERB MARKER MINT,2,2011-03-20,0.65,15408,United Kingdom,1.3
547090,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-03-20,2.1,17230,United Kingdom,25.2
547100,22284,HEN HOUSE DECORATION,12,2011-03-21,1.65,15615,United Kingdom,19.8
547209,22197,SMALL POPCORN HOLDER,24,2011-03-21,0.85,13081,United Kingdom,20.4
547227,22915,ASSORTED BOTTLE TOP  MAGNETS ,30,2011-03-21,0.42,12748,United Kingdom,12.6
547240,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-03-21,2.95,17585,United Kingdom,2.95
547247,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-03-22,2.55,18225,United Kingdom,15.3
547249,85132A,CHARLIE + LOLA BISCUITS TINS,1,2011-03-22,8.29,Unknown,United Kingdom,8.29
547358,22433,WATERING CAN GREEN DINOSAUR,2,2011-03-22,1.95,15998,United Kingdom,3.9
547358,21243,PINK  POLKADOT PLATE ,2,2011-03-22,1.69,15998,United Kingdom,3.38
547359,85099B,JUMBO BAG RED RETROSPOT,14,2011-03-22,1.95,15719,United Kingdom,27.3
547374,84228,HEN HOUSE W CHICK STANDING,1,2011-03-22,0.42,16110,United Kingdom,0.42
C547376,21535,RED RETROSPOT SMALL MILK JUG,-1,2011-03-22,2.55,14227,United Kingdom,-2.55
547386,22983,CARD BILLBOARD FONT,1,2011-03-22,0.83,Unknown,United Kingdom,0.83
547386,85066,CREAM SWEETHEART MINI CHEST,1,2011-03-22,24.96,Unknown,United Kingdom,24.96
547386,85099B,JUMBO BAG RED RETROSPOT,4,2011-03-22,4.13,Unknown,United Kingdom,16.52
547387,22979,PANTRY WASHING UP BRUSH,12,2011-03-22,1.45,12539,Spain,17.4
547391,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,24,2011-03-22,2.95,14735,United Kingdom,70.80000000000001
547397,21181,PLEASE ONE PERSON METAL SIGN,2,2011-03-22,4.13,Unknown,United Kingdom,8.26
547398,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-03-22,8.29,Unknown,United Kingdom,8.29
547399,21931,JUMBO STORAGE BAG SUKI,5,2011-03-22,4.13,Unknown,United Kingdom,20.65
547401,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,5,2011-03-22,1.25,17576,United Kingdom,6.25
547490,22892,SET OF SALT AND PEPPER TOADSTOOLS,4,2011-03-23,1.25,17507,United Kingdom,5.0
547549,84592,CROCHET ROSE PURSE WITH SUEDE BACK,6,2011-03-23,2.95,14794,United Kingdom,17.7
547651,85203,HANGING WOOD AND FELT BUTTERFLY ,1,2011-03-24,0.42,16904,United Kingdom,0.42
547664,22241,GARLAND WOODEN HAPPY EASTER,1,2011-03-24,1.25,13069,United Kingdom,1.25
547668,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-03-24,0.95,14071,United Kingdom,0.95
547670,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-03-24,2.95,16769,United Kingdom,2.95
547688,22084,PAPER CHAIN KIT EMPIRE,40,2011-03-24,2.55,12971,United Kingdom,102.0
547695,22287,"DECORATION , WOBBLY CHICKEN, METAL ",12,2011-03-24,1.65,18239,United Kingdom,19.8
547703,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-03-24,1.25,12540,Spain,15.0
547720,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-03-25,2.95,14209,United Kingdom,17.7
547721,22898,CHILDRENS APRON APPLES DESIGN,8,2011-03-25,1.95,13000,United Kingdom,15.6
547730,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-03-25,0.42,14796,United Kingdom,0.84
547817,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-03-25,1.95,17946,United Kingdom,5.85
547830,84978,HANGING HEART JAR T-LIGHT HOLDER,5,2011-03-25,2.46,Unknown,United Kingdom,12.3
547860,22267,EASTER DECORATION EGG BUNNY ,5,2011-03-27,1.25,17625,United Kingdom,6.25
547867,21174,POTTERING IN THE SHED METAL SIGN,1,2011-03-27,2.08,13357,United Kingdom,2.08
547867,22606,WOODEN SKITTLES GARDEN SET,1,2011-03-27,15.95,13357,United Kingdom,15.95
547883,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-03-28,1.25,14755,United Kingdom,15.0
547887,35909A,RABBIT EASTER DECORATION,6,2011-03-28,2.95,16245,United Kingdom,17.7
547892,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,2011-03-28,0.42,12669,France,10.08
547892,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,2011-03-28,1.25,12669,France,15.0
547892,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-28,1.45,12669,France,17.4
547903,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-03-28,0.42,15039,United Kingdom,6.72
547910,22241,GARLAND WOODEN HAPPY EASTER,6,2011-03-28,1.25,14159,United Kingdom,7.5
547912,22894,TABLECLOTH RED APPLES DESIGN ,1,2011-03-28,9.95,18010,United Kingdom,9.95
547987,20713,JUMBO BAG OWLS,10,2011-03-29,1.95,17428,United Kingdom,19.5
547993,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-29,0.55,Unknown,EIRE,13.2
548156,23176,ABC TREASURE BOOK BOX ,2,2011-03-29,2.25,14871,United Kingdom,4.5
548162,21424,WOODLAND STORAGE BOX LARGE ,5,2011-03-29,6.63,Unknown,United Kingdom,33.15
548163,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-03-29,5.79,Unknown,United Kingdom,5.79
548163,84970s,HANGING HEART ZINC T-LIGHT HOLDER,1,2011-03-29,2.08,Unknown,United Kingdom,2.08
548164,22383,LUNCH BAG SUKI DESIGN ,1,2011-03-29,4.96,Unknown,United Kingdom,4.96
548188,21755,LOVE BUILDING BLOCK WORD,1,2011-03-29,5.95,13263,United Kingdom,5.95
548191,22059,CERAMIC STRAWBERRY DESIGN MUG,1,2011-03-29,3.29,Unknown,United Kingdom,3.29
548194,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2011-03-29,1.63,Unknown,United Kingdom,1.63
548194,21032,SPACE CADET WHITE,1,2011-03-29,2.46,Unknown,United Kingdom,2.46
548203,20971,PINK BLUE FELT CRAFT TRINKET BOX,122,2011-03-29,2.95,Unknown,United Kingdom,359.9
548289,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,2011-03-30,0.85,13988,United Kingdom,10.2
548314,22859,EASTER TIN BUNNY BOUQUET,6,2011-03-30,1.65,16949,United Kingdom,9.899999999999999
548334,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-03-30,7.95,18108,United Kingdom,15.9
548373,23051,RECYCLED ACAPULCO MAT BLUE,1,2011-03-30,16.63,Unknown,United Kingdom,16.63
548412,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2011-03-31,2.1,12601,Germany,75.60000000000001
548450,82600,NO SINGING METAL SIGN,12,2011-03-31,2.1,15856,United Kingdom,25.2
548470,21580,RABBIT  DESIGN  COTTON TOTE BAG,6,2011-03-31,2.25,12782,Portugal,13.5
548492,20725,LUNCH BAG RED RETROSPOT,1,2011-03-31,1.65,17841,United Kingdom,1.65
548492,21935,SUKI  SHOULDER BAG,5,2011-03-31,1.65,17841,United Kingdom,8.25
548497,85099B,JUMBO BAG RED RETROSPOT,12,2011-03-31,2.08,13089,United Kingdom,24.96
548522,84531A,PINK KNITTED EGG COSY,1,2011-03-31,0.83,Unknown,United Kingdom,0.83
548541,82578,KITCHEN METAL SIGN,1,2011-03-31,0.55,14957,United Kingdom,0.55
545294,22983,CARD BILLBOARD FONT,12,2011-03-01,0.42,17965,United Kingdom,5.04
545295,22333,RETROSPOT PARTY BAG + STICKER SET,30,2011-03-01,1.65,12709,Germany,49.5
545308,22960,JAM MAKING SET WITH JARS,2,2011-03-01,4.25,14656,United Kingdom,8.5
545315,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2011-03-01,6.63,Unknown,United Kingdom,6.63
545333,22961,JAM MAKING SET PRINTED,1,2011-03-01,3.29,Unknown,United Kingdom,3.29
545333,22332,SKULLS PARTY BAG + STICKER SET,1,2011-03-01,3.29,Unknown,United Kingdom,3.29
545377,22425,ENAMEL COLANDER CREAM,1,2011-03-02,4.95,14606,United Kingdom,4.95
545400,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2011-03-02,1.95,17048,United Kingdom,15.6
545400,22499,WOODEN UNION JACK BUNTING,3,2011-03-02,5.95,17048,United Kingdom,17.85
545419,22366,DOORMAT AIRMAIL ,2,2011-03-02,7.95,15104,United Kingdom,15.9
545425,22070,SMALL RED RETROSPOT MUG IN BOX ,3,2011-03-02,3.75,16792,United Kingdom,11.25
545447,22568,FELTCRAFT CUSHION OWL,4,2011-03-02,3.75,17426,United Kingdom,15.0
545464,20869,GOLD FABRIC MIRROR,1,2011-03-03,2.46,Unknown,United Kingdom,2.46
545464,21668,RED STRIPE CERAMIC DRAWER KNOB,2,2011-03-03,3.33,Unknown,United Kingdom,6.66
545464,21902,"KEY FOB , FRONT  DOOR ",1,2011-03-03,1.63,Unknown,United Kingdom,1.63
545464,22891,TEA FOR ONE POLKADOT,1,2011-03-03,8.29,Unknown,United Kingdom,8.29
545464,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,2011-03-03,2.46,Unknown,United Kingdom,2.46
545475,21238,RED RETROSPOT CUP,96,2011-03-03,0.72,12415,Australia,69.12
545503,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-03-03,1.25,15719,United Kingdom,15.0
545555,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-03-03,1.25,17757,United Kingdom,1.25
545579,22288,HANGING METAL RABBIT DECORATION,24,2011-03-04,1.25,17508,Greece,30.0
545644,21891,TRADITIONAL WOODEN SKIPPING ROPE,576,2011-03-04,1.06,16333,United Kingdom,610.5600000000001
545667,15044C,PURPLE PAPER PARASOL,1,2011-03-04,5.79,Unknown,United Kingdom,5.79
545667,82580,BATHROOM METAL SIGN,2,2011-03-04,1.25,Unknown,United Kingdom,2.5
545688,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-03-06,1.25,16033,United Kingdom,2.5
545690,21754,HOME BUILDING BLOCK WORD,1,2011-03-06,5.95,13263,United Kingdom,5.95
545714,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-03-07,4.96,Unknown,United Kingdom,19.84
C545852,22804,CANDLEHOLDER PINK HANGING HEART,-1,2011-03-07,2.95,14048,United Kingdom,-2.95
545855,22303,COFFEE MUG APPLES DESIGN,6,2011-03-07,2.55,15290,United Kingdom,15.3
545868,22664,TOY TIDY DOLLY GIRL DESIGN,1,2011-03-07,2.1,17841,United Kingdom,2.1
545872,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1,2011-03-07,3.25,15752,United Kingdom,3.25
545897,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2011-03-07,5.79,Unknown,United Kingdom,5.79
545897,21448,12 DAISY PEGS IN WOOD BOX,6,2011-03-07,1.65,Unknown,United Kingdom,9.899999999999999
545901,22924,FRIDGE MAGNETS LA VIE EN ROSE,6,2011-03-07,0.85,15834,United Kingdom,5.1
545901,84531A,PINK KNITTED EGG COSY,4,2011-03-07,0.39,15834,United Kingdom,1.56
545906,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,2011-03-08,8.25,15764,United Kingdom,16.5
545978,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,6,2011-03-08,0.85,13975,United Kingdom,5.1
545978,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2011-03-08,3.75,13975,United Kingdom,7.5
546008,22808,SET OF 6 T-LIGHTS EASTER CHICKS,1,2011-03-08,5.79,Unknown,United Kingdom,5.79
546027,22197,SMALL POPCORN HOLDER,12,2011-03-09,0.85,12759,Netherlands,10.2
546028,23185,FRENCH STYLE STORAGE JAR JAM,12,2011-03-09,1.25,17049,United Kingdom,15.0
546034,22713,CARD I LOVE LONDON ,12,2011-03-09,0.42,14032,United Kingdom,5.04
546089,21975,PACK OF 60 DINOSAUR CAKE CASES,3,2011-03-09,0.55,17864,United Kingdom,1.65
546105,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2011-03-09,9.95,14662,United Kingdom,9.95
546111,22760,"TRAY, BREAKFAST IN BED",1,2011-03-09,12.75,14165,United Kingdom,12.75
546121,22989,SET 2 PANTRY DESIGN TEA TOWELS,2,2011-03-09,3.25,14085,United Kingdom,6.5
546121,17091A,LAVENDER INCENSE IN TIN,2,2011-03-09,1.25,14085,United Kingdom,2.5
546136,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,1,2011-03-09,4.96,Unknown,United Kingdom,4.96
546165,21622,VINTAGE UNION JACK CUSHION COVER,4,2011-03-10,4.95,18183,United Kingdom,19.8
C546208,21318,GLASS CHALICE BLUE SMALL ,-6,2011-03-10,1.65,12417,Belgium,-9.899999999999999
546215,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-03-10,8.95,14713,United Kingdom,8.95
546216,22084,PAPER CHAIN KIT EMPIRE,24,2011-03-10,2.95,18173,United Kingdom,70.80000000000001
546218,21137,BLACK RECORD COVER FRAME,2,2011-03-10,3.75,14667,United Kingdom,7.5
546365,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-03-11,1.95,12520,Germany,15.6
546369,22691,DOORMAT WELCOME SUNRISE,10,2011-03-11,6.75,15513,United Kingdom,67.5
546383,23230,WRAP ALPHABET DESIGN,25,2011-03-11,0.42,13654,United Kingdom,10.5
546388,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,2,2011-03-11,1.63,Unknown,United Kingdom,3.26
546414,21843,RED RETROSPOT CAKE STAND,2,2011-03-13,10.95,16768,United Kingdom,21.9
546417,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-03-13,0.21,14800,United Kingdom,7.56
546430,22284,HEN HOUSE DECORATION,2,2011-03-13,1.65,15918,United Kingdom,3.3
546434,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2011-03-14,1.25,12383,Belgium,15.0
546435,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-03-14,2.1,15671,United Kingdom,25.2
546440,22713,CARD I LOVE LONDON ,12,2011-03-14,0.42,16871,United Kingdom,5.04
546520,22197,SMALL POPCORN HOLDER,100,2011-03-14,0.72,14911,EIRE,72.0
546534,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-03-14,2.95,16150,United Kingdom,17.7
546542,85049G,CHOCOLATE BOX RIBBONS ,2,2011-03-14,1.25,13263,United Kingdom,2.5
546545,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,2011-03-14,1.95,16804,United Kingdom,3.9
546555,22192,BLUE DINER WALL CLOCK,2,2011-03-15,8.5,17675,United Kingdom,17.0
546635,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-03-15,0.95,16392,United Kingdom,0.95
546640,21914,BLUE HARMONICA IN BOX ,12,2011-03-15,1.25,14092,United Kingdom,15.0
546652,22469,HEART OF WICKER SMALL,1,2011-03-15,4.13,Unknown,United Kingdom,4.13
546724,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-03-16,2.1,12845,United Kingdom,2.1
546768,22781,GUMBALL MAGAZINE RACK,12,2011-03-16,6.75,15694,United Kingdom,81.0
546771,22678,FRENCH BLUE METAL DOOR SIGN 3,3,2011-03-16,1.25,17515,United Kingdom,3.75
546837,22348,TEA BAG PLATE RED RETROSPOT,12,2011-03-17,0.85,13650,United Kingdom,10.2
546843,20713,JUMBO BAG OWLS,10,2011-03-17,1.95,12472,Germany,19.5
546851,22962,JAM JAR WITH PINK LID,48,2011-03-17,0.72,12480,Germany,34.56
546855,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-03-17,0.21,18168,United Kingdom,7.56
546866,47480,HANGING PHOTO CLIP ROPE LADDER,2,2011-03-17,1.65,14462,United Kingdom,3.3
546884,84637,KITCHEN FLOWER POTS WALL PLAQUE,1,2011-03-17,4.96,Unknown,United Kingdom,4.96
546891,90116,FRUIT SALAD BAG CHARM,1,2011-03-17,2.46,Unknown,United Kingdom,2.46
546892,22883,NUMBER TILE VINTAGE FONT 4,1,2011-03-17,4.13,Unknown,United Kingdom,4.13
546892,35971,ROSE FOLKART HEART DECORATIONS,1,2011-03-17,2.46,Unknown,United Kingdom,2.46
546892,22478,BIRDHOUSE GARDEN MARKER ,1,2011-03-17,2.46,Unknown,United Kingdom,2.46
546896,20727,LUNCH BAG  BLACK SKULL.,1,2011-03-17,4.13,Unknown,United Kingdom,4.13
546899,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,50,2011-03-17,0.72,14298,United Kingdom,36.0
546922,21931,JUMBO STORAGE BAG SUKI,10,2011-03-18,1.95,14110,United Kingdom,19.5
546927,21716,BOYS VINTAGE TIN SEASIDE BUCKET,24,2011-03-18,2.55,16672,United Kingdom,61.2
546927,22629,SPACEBOY LUNCH BOX ,24,2011-03-18,1.95,16672,United Kingdom,46.8
546927,22781,GUMBALL MAGAZINE RACK,12,2011-03-18,6.75,16672,United Kingdom,81.0
546928,21088,SET/6 FRUIT SALAD PAPER CUPS,12,2011-03-18,0.65,17685,United Kingdom,7.800000000000001
546951,22332,SKULLS PARTY BAG + STICKER SET,4,2011-03-18,1.65,17673,United Kingdom,6.6
546974,22178,VICTORIAN GLASS HANGING T-LIGHT,2,2011-03-18,2.46,Unknown,United Kingdom,4.92
546976,21272,SALLE DE BAIN HOOK,1,2011-03-18,2.46,Unknown,United Kingdom,2.46
546981,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,6,2011-03-18,2.95,14066,United Kingdom,17.7
546983,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-03-18,1.65,16626,United Kingdom,19.8
546988,22843,BISCUIT TIN VINTAGE GREEN,2,2011-03-18,6.75,14194,United Kingdom,13.5
546990,48129,DOORMAT TOPIARY,2,2011-03-18,7.95,14315,United Kingdom,15.9
546995,21714,CITRONELLA CANDLE GARDEN POT,2,2011-03-18,1.25,14041,United Kingdom,2.5
547005,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2011-03-18,12.75,12474,Germany,12.75
547028,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-03-20,5.95,13593,United Kingdom,11.9
547055,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-20,2.95,16444,United Kingdom,8.850000000000001
547062,21401,BLUE PUDDING SPOON,10,2011-03-20,0.12,16728,United Kingdom,1.2
547063,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-03-20,2.95,14769,United Kingdom,5.9
547068,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-03-20,2.55,13985,United Kingdom,15.3
547094,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-03-21,2.95,13934,United Kingdom,17.7
547106,20711,JUMBO BAG TOYS ,10,2011-03-21,1.95,15039,United Kingdom,19.5
547109,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-03-21,1.65,12423,Belgium,19.8
C547187,22993,SET OF 4 PANTRY JELLY MOULDS,-2,2011-03-21,1.25,12779,Poland,-2.5
547206,22892,SET OF SALT AND PEPPER TOADSTOOLS,2,2011-03-21,1.25,16791,United Kingdom,2.5
547243,22189,CREAM HEART CARD HOLDER,1,2011-03-21,3.95,17231,United Kingdom,3.95
547249,21403,BLUE EGG  SPOON,2,2011-03-22,0.42,Unknown,United Kingdom,0.84
547249,22286,"DECORATION , WOBBLY RABBIT , METAL ",1,2011-03-22,3.29,Unknown,United Kingdom,3.29
547249,22913,RED COAT RACK PARIS FASHION,1,2011-03-22,10.79,Unknown,United Kingdom,10.79
547250,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-03-22,0.83,Unknown,United Kingdom,1.66
547359,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-03-22,1.95,15719,United Kingdom,3.9
547359,22379,RECYCLING BAG RETROSPOT ,2,2011-03-22,2.1,15719,United Kingdom,4.2
547359,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-22,1.69,15719,United Kingdom,13.52
547365,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-03-22,2.95,12775,Netherlands,35.40000000000001
547372,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-03-22,9.95,16374,United Kingdom,9.95
547383,21679,SKULLS  STICKERS,12,2011-03-22,0.85,12613,Germany,10.2
C547388,21914,BLUE HARMONICA IN BOX ,-12,2011-03-22,1.25,12352,Norway,-15.0
547396,82583,HOT BATHS METAL SIGN,8,2011-03-22,4.96,Unknown,United Kingdom,39.68
547396,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-03-22,6.63,Unknown,United Kingdom,6.63
547414,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-03-23,0.85,17733,United Kingdom,10.2
547515,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-03-23,3.75,13267,United Kingdom,15.0
547537,22386,JUMBO BAG PINK POLKADOT,10,2011-03-23,1.95,13534,United Kingdom,19.5
547547,21880,RED RETROSPOT TAPE,10,2011-03-23,0.42,Unknown,United Kingdom,4.2
547547,22616,PACK OF 12 LONDON TISSUES ,1,2011-03-23,0.83,Unknown,United Kingdom,0.83
547549,21205,MULTICOLOUR 3D BALLS GARLAND,6,2011-03-23,2.55,14794,United Kingdom,15.3
547561,23127,DOLLCRAFT GIRL NICOLE,4,2011-03-24,4.95,14129,United Kingdom,19.8
547649,21155,RED RETROSPOT PEG BAG,3,2011-03-24,2.55,18118,United Kingdom,7.649999999999999
547650,22284,HEN HOUSE DECORATION,12,2011-03-24,1.65,17059,United Kingdom,19.8
547656,85049G,CHOCOLATE BOX RIBBONS ,2,2011-03-24,1.25,13263,United Kingdom,2.5
547665,22840,ROUND CAKE TIN VINTAGE RED,2,2011-03-24,7.95,14256,United Kingdom,15.9
547667,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-03-24,0.42,16700,United Kingdom,10.08
547668,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,24,2011-03-24,1.69,14071,United Kingdom,40.56
547672,22263,FELT EGG COSY LADYBIRD ,1,2011-03-24,0.85,17754,United Kingdom,0.85
547730,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2011-03-25,0.55,14796,United Kingdom,2.2
547772,20767,BLUE PAISLEY JOURNAL ,1,2011-03-25,2.55,17979,United Kingdom,2.55
547785,22914,BLUE COAT RACK PARIS FASHION,1,2011-03-25,4.95,13097,United Kingdom,4.95
547788,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,1,2011-03-25,4.13,Unknown,United Kingdom,4.13
547788,22698,PINK REGENCY TEACUP AND SAUCER,5,2011-03-25,5.79,Unknown,United Kingdom,28.95
547788,84946,ANTIQUE SILVER T-LIGHT GLASS,18,2011-03-25,2.46,Unknown,United Kingdom,44.28
547794,21504,SKULLS GREETING CARD,12,2011-03-25,0.42,14085,United Kingdom,5.04
547805,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,2011-03-25,1.25,13327,United Kingdom,15.0
547811,21205,MULTICOLOUR 3D BALLS GARLAND,1,2011-03-25,2.55,17368,United Kingdom,2.55
547816,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2011-03-25,2.95,12748,United Kingdom,2.95
547821,23158,SET OF 5 LUCKY CAT MAGNETS ,120,2011-03-25,1.85,12621,Germany,222.0
547822,22200,FRYING PAN PINK POLKADOT,4,2011-03-25,4.25,12668,Germany,17.0
547850,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-03-27,1.25,14472,United Kingdom,5.0
547874,35922,EASTER BUNNY WREATH,2,2011-03-27,4.95,14476,United Kingdom,9.9
547880,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-03-27,0.55,15426,United Kingdom,0.55
547881,22230,JIGSAW TREE WITH WATERING CAN,2,2011-03-27,0.85,13110,United Kingdom,1.7
547887,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2011-03-28,2.95,16245,United Kingdom,17.7
547888,84991,60 TEATIME FAIRY CAKE CASES,24,2011-03-28,0.55,13368,United Kingdom,13.2
547888,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-03-28,1.65,13368,United Kingdom,19.8
C547889,21539,RED RETROSPOT BUTTER DISH,-2,2011-03-28,4.95,14410,United Kingdom,-9.9
547898,48111,DOORMAT 3 SMILEY CATS,4,2011-03-28,7.95,16523,United Kingdom,31.8
547910,21043,APRON MODERN VINTAGE COTTON,2,2011-03-28,1.95,14159,United Kingdom,3.9
